match_id,label,home_id,away_id,home_score,away_score,home_scoreET,away_scoreET,home_count,away_count,total_pass
2576085,"Sampdoria - Juventus, 3 - 2",3164,3159,3,2,0,0,162,191,353
2576086,"SPAL - Fiorentina, 1 - 1",3204,3176,1,1,0,0,123,177,300
2576087,"Torino - Chievo, 1 - 1",3185,3165,1,1,0,0,188,138,326
2576088,"Udinese - Cagliari, 0 - 1",3163,3173,0,1,0,0,177,191,368
2576080,"Crotone - Genoa, 0 - 1",3197,3193,0,1,0,0,216,168,384
2576083,"Napoli - Milan, 2 - 1",3187,3157,2,1,0,0,139,170,309
2576084,"Roma - Lazio, 2 - 1",3158,3162,2,1,0,0,150,158,308
2576078,"Sassuolo - Milan, 0 - 2",3315,3157,0,2,0,0,152,171,323
2576069,"Atalanta - SPAL, 1 - 1",3172,3204,1,1,0,0,171,148,319
2576071,"Cagliari - Hellas Verona, 2 - 1",3173,3194,2,1,0,0,211,149,360
2576072,"Chievo - Napoli, 0 - 0",3165,3187,0,0,0,0,127,190,317
2576073,"Fiorentina - Roma, 2 - 4",3176,3158,2,4,0,0,145,155,300
2576076,"Juventus - Benevento, 2 - 1",3159,3219,2,1,0,0,161,116,277
2576075,"Internazionale - Torino, 1 - 1",3161,3185,1,1,0,0,181,146,327
2576074,"Genoa - Sampdoria, 0 - 2",3193,3164,0,2,0,0,157,155,312
2576070,"Bologna - Crotone, 2 - 3",3166,3197,2,3,0,0,185,133,318
2576061,"Hellas Verona - Internazionale, 1 - 2",3194,3161,1,2,0,0,132,157,289
2576067,"Torino - Cagliari, 2 - 1",3185,3173,2,1,0,0,173,128,301
2576060,"Crotone - Fiorentina, 2 - 1",3197,3176,2,1,0,0,126,200,326
2576063,"Napoli - Sassuolo, 3 - 1",3187,3315,3,1,0,0,204,129,333
2576065,"Sampdoria - Chievo, 4 - 1",3164,3165,4,1,0,0,167,166,333
2576066,"SPAL - Genoa, 1 - 0",3204,3193,1,0,0,0,114,178,292
2576068,"Udinese - Atalanta, 2 - 1",3163,3172,2,1,0,0,139,186,325
2576059,"Benevento - Lazio, 1 - 5",3219,3162,1,5,0,0,158,134,292
2576064,"Roma - Bologna, 1 - 0",3158,3166,1,0,0,0,185,174,359
2576062,"Milan - Juventus, 0 - 2",3157,3159,0,2,0,0,158,163,321
2576050,"Bologna - Lazio, 1 - 2",3166,3162,1,2,0,0,145,155,300
2576051,"Cagliari - Benevento, 2 - 1",3173,3219,2,1,0,0,156,191,347
2576052,"Chievo - Milan, 1 - 4",3165,3157,1,4,0,0,147,177,324
2576053,"Fiorentina - Torino, 3 - 0",3176,3185,3,0,0,0,160,160,320
2576054,"Genoa - Napoli, 2 - 3",3193,3187,2,3,0,0,134,227,361
2576056,"Juventus - SPAL, 4 - 1",3159,3204,4,1,0,0,168,119,287
2576057,"Roma - Crotone, 1 - 0",3158,3197,1,0,0,0,189,139,328
2576058,"Sassuolo - Udinese, 0 - 1",3315,3163,0,1,0,0,188,140,328
2576049,"Atalanta - Hellas Verona, 3 - 0",3172,3194,3,0,0,0,201,135,336
2576055,"Internazionale - Sampdoria, 3 - 2",3161,3164,3,2,0,0,171,160,331
2576042,"Lazio - Cagliari, 3 - 0",3162,3173,3,0,0,0,145,143,288
2576048,"Udinese - Juventus, 2 - 6",3163,3159,2,6,0,0,125,127,252
2576039,"Atalanta - Bologna, 1 - 0",3172,3166,1,0,0,0,182,142,324
2576040,"Benevento - Fiorentina, 0 - 3",3219,3176,0,3,0,0,176,162,338
2576043,"Milan - Genoa, 0 - 0",3157,3193,0,0,0,0,158,132,290
2576046,"SPAL - Sassuolo, 0 - 1",3204,3315,0,1,0,0,150,135,285
2576047,"Torino - Roma, 0 - 1",3185,3158,0,1,0,0,142,164,306
2576041,"Chievo - Hellas Verona, 3 - 2",3165,3194,3,2,0,0,163,141,304
2576044,"Napoli - Internazionale, 0 - 0",3187,3161,0,0,0,0,155,136,291
2576045,"Sampdoria - Crotone, 5 - 0",3164,3197,5,0,0,0,160,140,300
2576033,"Hellas Verona - Benevento, 1 - 0",3194,3219,1,0,0,0,192,151,343
2576034,"Internazionale - Milan, 3 - 2",3161,3157,3,2,0,0,123,160,283
2576029,"Bologna - SPAL, 2 - 1",3166,3204,2,1,0,0,146,161,307
2576030,"Cagliari - Genoa, 2 - 3",3173,3193,2,3,0,0,187,150,337
2576031,"Crotone - Torino, 2 - 2",3197,3185,2,2,0,0,145,194,339
2576037,"Sampdoria - Atalanta, 3 - 1",3164,3172,3,1,0,0,165,212,377
2576038,"Sassuolo - Chievo, 0 - 0",3315,3165,0,0,0,0,178,145,323
2576032,"Fiorentina - Udinese, 2 - 1",3176,3163,2,1,0,0,185,153,338
2576036,"Roma - Napoli, 0 - 1",3158,3187,0,1,0,0,177,177,354
2576035,"Juventus - Lazio, 1 - 2",3159,3162,1,2,0,0,181,142,323
2576019,"Atalanta - Juventus, 2 - 2",3172,3159,2,2,0,0,173,180,353
2576024,"Milan - Roma, 0 - 2",3157,3158,0,2,0,0,145,157,302
2576020,"Benevento - Internazionale, 1 - 2",3219,3161,1,2,0,0,124,165,289
2576021,"Chievo - Fiorentina, 2 - 1",3165,3176,2,1,0,0,144,178,322
2576023,"Lazio - Sassuolo, 6 - 1",3162,3315,6,1,0,0,182,117,299
2576026,"SPAL - Crotone, 1 - 1",3204,3197,1,1,0,0,179,115,294
2576027,"Torino - Hellas Verona, 2 - 2",3185,3194,2,2,0,0,183,172,355
2576025,"Napoli - Cagliari, 3 - 0",3187,3173,3,0,0,0,143,98,241
