match_id,label,home_id,away_id,home_score,away_score,home_scoreET,away_scoreET,home_count,away_count,total_pass
2500801,"Nantes - Toulouse, 2 - 1",3770,3780,2,1,0,0,177,177,354
2500805,"Troyes - Strasbourg, 3 - 0",3795,3779,3,0,0,0,152,138,290
2500796,"Angers SCO - PSG, 0 - 5",3799,3767,0,5,0,0,120,143,263
2500803,"Rennes - Bordeaux, 1 - 0",3774,3772,1,0,0,0,151,163,314
2500790,"Lille - Olympique Marseille, 0 - 1",3776,3771,0,1,0,0,181,132,313
2500795,"Toulouse - Saint-\u00c9tienne, 0 - 0",3780,3782,0,0,0,0,176,154,330
2500791,"Olympique Lyonnais - Metz, 2 - 0",3766,3777,2,0,0,0,171,147,318
2500787,"Caen - Troyes, 1 - 0",3783,3795,1,0,0,0,153,164,317
2500788,"Dijon - Nantes, 1 - 0",3804,3770,1,0,0,0,140,172,312
2500789,"Guingamp - Amiens SC, 1 - 1",3785,3789,1,1,0,0,179,115,294
2500792,"Montpellier - Rennes, 0 - 1",3787,3774,0,1,0,0,151,151,302
2500794,"Strasbourg - Angers SCO, 2 - 2",3779,3799,2,2,0,0,142,143,285
2500786,"Bordeaux - Monaco, 0 - 2",3772,19830,0,2,0,0,150,150,300
2500793,"PSG - Nice, 3 - 0",3767,3775,3,0,0,0,178,115,293
2500778,"Olympique Marseille - PSG, 2 - 2",3771,3767,2,2,0,0,118,151,269
2500785,"Troyes - Olympique Lyonnais, 0 - 5",3795,3766,0,5,0,0,133,141,274
2500782,"Nice - Strasbourg, 1 - 2",3775,3779,1,2,0,0,163,116,279
2500776,"Amiens SC - Bordeaux, 1 - 0",3789,3772,1,0,0,0,150,191,341
2500777,"Angers SCO - Toulouse, 0 - 1",3799,3780,0,1,0,0,187,144,331
2500779,"Metz - Dijon, 1 - 2",3777,3804,1,2,0,0,154,138,292
2500781,"Nantes - Guingamp, 2 - 1",3770,3785,2,1,0,0,150,185,335
2500783,"Rennes - Lille, 1 - 0",3774,3776,1,0,0,0,141,206,347
2500780,"Monaco - Caen, 2 - 0",19830,3783,2,0,0,0,157,160,317
2500784,"Saint-\u00c9tienne - Montpellier, 0 - 1",3782,3787,0,1,0,0,156,114,270
2500774,"Strasbourg - Olympique Marseille, 3 - 3",3779,3771,3,3,0,0,135,141,276
2500772,"Montpellier - Nice, 2 - 0",3787,3775,2,0,0,0,114,139,253
2500766,"Bordeaux - Nantes, 1 - 1",3772,3770,1,1,0,0,153,135,288
2500767,"Caen - Angers SCO, 0 - 2",3783,3799,0,2,0,0,165,158,323
2500769,"Guingamp - Rennes, 2 - 0",3785,3774,2,0,0,0,158,143,301
2500770,"Lille - Troyes, 2 - 2",3776,3795,2,2,0,0,170,119,289
2500773,"Saint-\u00c9tienne - Metz, 3 - 1",3782,3777,3,1,0,0,179,125,304
2500775,"Toulouse - Amiens SC, 1 - 0",3780,3789,1,0,0,0,171,140,311
2500768,"Dijon - PSG, 1 - 2",3804,3767,1,2,0,0,131,166,297
2500771,"Olympique Lyonnais - Monaco, 3 - 2",3766,19830,3,2,0,0,131,119,250
2500762,"Nice - Olympique Marseille, 2 - 4",3775,3771,2,4,0,0,136,110,246
2500757,"Angers SCO - Olympique Lyonnais, 3 - 3",3799,3766,3,3,0,0,170,129,299
2500765,"Troyes - Saint-\u00c9tienne, 2 - 1",3795,3782,2,1,0,0,100,163,263
2500758,"Dijon - Strasbourg, 1 - 1",3804,3779,1,1,0,0,148,147,295
2500759,"Guingamp - Toulouse, 1 - 1",3785,3780,1,1,0,0,145,160,305
2500761,"Nantes - Metz, 1 - 0",3770,3777,1,0,0,0,130,141,271
2500764,"Rennes - Caen, 0 - 1",3774,3783,0,1,0,0,180,136,316
2500763,"PSG - Bordeaux, 6 - 2",3767,3772,6,2,0,0,143,132,275
2500760,"Monaco - Montpellier, 1 - 1",19830,3787,1,1,0,0,145,153,298
2500750,"Olympique Marseille - Toulouse, 2 - 0",3771,3780,2,0,0,0,160,118,278
